Hour,Region,GridPurchase_MW,GridSell_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,Curtailment_MW,Discharge_MW,SOC_MWh,ElectricityPrice,SellPrice,CarbonIntensity,AvailableRenewable_MW,NetGridImport_MW
199,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,467.80999955004495,0.0,35.0,742.44,0.0,0.637,1012.13,-0.0
200,RegionA,-0.0,0.0,544.32,0.0,0.0,515.4899999999999,0.0,35.0,742.65,0.0,0.6245,1059.81,-0.0
201,RegionA,-0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,35.0,742.85,0.0,0.6128,1089.78,-0.0
202,RegionA,-0.0,0.0,538.974,0.0,0.0,561.026,0.0,35.0,743.03,0.0,0.6027,1100.0,-0.0
203,RegionA,-0.0,0.0,498.797999550045,0.0,0.0,590.982000449955,0.0,35.0,743.2,0.0,0.595,1089.78,-0.0
204,RegionA,-0.0,0.0,510.08399955004506,-0.0,0.0,549.7260004499549,0.0,35.0,743.36,0.0,0.5902,1059.81,-0.0
205,RegionA,-0.0,0.0,431.12250000000006,0.0,0.0,581.0074999999999,0.0,35.0,743.5,0.0,0.5887,1012.13,-0.0
206,RegionA,-0.0,0.0,412.40880000000004,-0.0,0.0,537.5912,0.0,35.0,743.62,0.0,0.5905,950.0,-0.0
207,RegionA,-0.0,0.0,417.9195,0.0,0.0,459.73049999999995,0.0,35.0,743.73,0.0,0.5955,877.65,-0.0
208,RegionA,-0.0,0.0,325.529550449955,-0.0,0.0,474.470449550045,0.0,35.0,743.82,0.0,0.6035,800.0,-0.0
209,RegionA,-0.0,0.0,309.44700044995506,-0.0,0.0,412.90299955004497,0.0,35.0,1078.66,0.0,0.6138,722.35,-0.0
210,RegionA,-0.0,0.0,315.5625,-0.0,0.0,334.4375,0.0,35.0,1078.75,0.0,0.6258,650.0,-0.0
211,RegionA,-0.0,0.0,324.74250000000006,0.0,0.0,263.12749999999994,0.0,35.0,1078.82,0.0,0.6386,587.87,-0.0
212,RegionA,-0.0,0.0,337.4055,-0.0,0.0,202.78450000000004,0.0,35.0,1078.87,0.0,0.6514,540.19,-0.0
213,RegionA,-0.0,0.0,313.051500449955,0.0,0.0,197.16849955004506,0.0,35.0,1078.9,0.0,0.6633,510.22,-0.0
214,RegionA,-0.0,0.0,364.203000449955,0.0,0.0,135.79699955004497,0.0,35.0,669.66,0.0,0.6735,500.0,-0.0
215,RegionA,-0.0,0.0,443.1105,0.0,0.0,67.10950000000003,0.0,35.0,669.65,0.0,0.6812,510.22,-0.0
216,RegionA,-0.0,0.0,447.48449955004503,-0.0,0.0,92.70550044995503,0.0,35.0,483.62,0.0,0.686,540.19,-0.0
217,RegionA,-0.0,0.0,488.03849955004506,-0.0,0.0,99.83150044995494,0.0,35.0,483.59,0.0,0.6876,587.87,-0.0
218,RegionA,-0.0,0.0,544.32,-0.0,0.0,105.67999999999995,0.0,35.0,483.56,0.0,0.6857,650.0,-0.0
219,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,178.03000044995497,0.0,35.0,483.51,0.0,0.6805,722.35,-0.0
220,RegionA,-0.0,0.0,544.32,-0.0,0.0,255.67999999999995,0.0,35.0,483.46,0.0,0.6724,800.0,-0.0
221,RegionA,-0.0,0.0,544.32,0.0,0.0,333.3299999999999,0.0,35.0,483.39,0.0,0.6618,877.65,-0.0
222,RegionA,-0.0,0.0,544.3199995500449,0.0,0.0,405.68000044995506,0.0,35.0,483.32,0.0,0.6496,950.0,-0.0
223,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,467.80999955004495,0.0,35.0,743.44,0.0,0.6364,1012.13,-0.0
224,RegionA,-0.0,0.0,544.3200004499549,0.0,0.0,515.489999550045,0.0,35.0,743.3,0.0,0.6233,1059.81,-0.0
225,RegionA,-0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,35.0,743.14,0.0,0.6109,1089.78,-0.0
226,RegionA,-0.0,0.0,544.3200004499549,0.0,0.0,555.6799995500451,0.0,35.0,742.98,0.0,0.6003,1100.0,-0.0
227,RegionA,-0.0,0.0,511.879500449955,0.0,0.0,577.900499550045,0.0,35.0,742.8,0.0,0.592,1089.78,-0.0
228,RegionA,-0.0,0.0,466.0064995500451,0.0,0.0,593.8035004499549,0.0,35.0,742.61,0.0,0.5866,1059.81,-0.0
229,RegionA,-0.0,0.0,429.65099955004496,-0.0,0.0,582.479000449955,0.0,35.0,742.41,0.0,0.5845,1012.13,-0.0
230,RegionA,-0.0,0.0,430.30440044995504,0.0,0.0,519.695599550045,0.0,35.0,742.19,0.0,0.5857,950.0,-0.0
231,RegionA,-0.0,0.0,391.522949550045,0.0,0.0,486.127050449955,0.0,35.0,741.96,0.0,0.5902,877.65,-0.0
232,RegionA,-0.0,0.0,345.734999550045,0.0,0.0,454.265000449955,0.0,35.0,741.73,0.0,0.5976,800.0,-0.0
233,RegionA,-0.0,0.0,312.03899955004505,-0.0,0.0,410.311000449955,0.0,35.0,1075.15,0.0,0.6073,722.35,-0.0
234,RegionA,-0.0,0.0,343.07550000000003,-0.0,0.0,306.92449999999997,0.0,35.0,1074.77,0.0,0.6188,650.0,-0.0
235,RegionA,-0.0,0.0,314.4555,-0.0,0.0,273.41450000000003,0.0,35.0,1074.39,0.0,0.631,587.87,-0.0
236,RegionA,-0.0,0.0,334.745999550045,0.0,0.0,205.44400044995507,0.0,35.0,1073.99,0.0,0.6433,540.19,-0.0
237,RegionA,-0.0,0.0,350.824500449955,0.0,0.0,159.39549955004503,0.0,35.0,1073.58,0.0,0.6547,510.22,-0.0
238,RegionA,-0.0,0.0,337.08150044995506,-0.0,0.0,162.91849955004494,0.0,35.0,666.09,0.0,0.6644,500.0,-0.0
239,RegionA,-0.0,0.0,449.982000449955,-0.0,0.0,60.237999550045004,0.0,35.0,665.82,0.0,0.6716,510.22,-0.0
240,RegionA,-0.0,0.0,452.47949955004503,-0.0,0.0,87.71050044995502,0.0,35.0,480.67,0.0,0.676,540.19,-0.0
241,RegionA,-0.0,0.0,510.9074995500451,-0.0,0.0,76.96250044995492,0.0,35.0,480.47,0.0,0.677,587.87,-0.0
242,RegionA,-0.0,0.0,523.206000449955,0.0,0.0,126.79399955004499,0.0,35.0,480.26,0.0,0.6747,650.0,-0.0
243,RegionA,-0.0,0.0,544.32,-0.0,0.0,178.02999999999997,0.0,35.0,480.05,0.0,0.6691,722.35,-0.0
244,RegionA,-0.0,0.0,544.3200004499549,-0.0,0.0,255.67999955004507,0.0,35.0,479.84,0.0,0.6606,800.0,-0.0
245,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,333.32999955004493,0.0,35.0,479.62,0.0,0.6496,877.65,-0.0
246,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,405.67999955004495,0.0,35.0,479.4,0.0,0.637,950.0,-0.0
247,RegionA,-0.0,0.0,544.32,-0.0,0.0,467.80999999999995,0.0,35.0,737.19,0.0,0.6235,1012.13,-0.0
248,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,515.490000449955,0.0,35.0,736.85,0.0,0.6099,1059.81,-0.0
249,RegionA,-0.0,0.0,544.3199995500449,0.0,0.0,545.460000449955,0.0,35.0,736.5,0.0,0.5973,1089.78,-0.0
250,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,555.6800004499551,0.0,35.0,736.15,0.0,0.5863,1100.0,-0.0
251,RegionA,-0.0,0.0,526.675500449955,-0.0,0.0,563.1044995500449,0.0,35.0,735.8,0.0,0.5777,1089.78,-0.0
252,RegionA,-0.0,0.0,450.522,0.0,0.0,609.288,0.0,35.0,735.45,0.0,0.5721,1059.81,-0.0
253,RegionA,-0.0,0.0,473.31269955004507,-0.0,0.0,538.8173004499549,0.0,35.0,735.09,0.0,0.5697,1012.13,-0.0
254,RegionA,-0.0,0.0,446.9984995500451,-0.0,0.0,503.0015004499549,0.0,35.0,734.74,0.0,0.5707,950.0,-0.0
255,RegionA,-0.0,0.0,384.01425,0.0,0.0,493.63575,0.0,35.0,734.39,0.0,0.575,877.65,-0.0
256,RegionA,-0.0,0.0,324.988199550045,0.0,0.0,475.011800449955,0.0,35.0,734.04,0.0,0.5822,800.0,-0.0
257,RegionA,-0.0,0.0,284.958,-0.0,0.0,437.392,0.0,35.0,1063.86,0.0,0.5917,722.35,-0.0
258,RegionA,-0.0,0.0,321.02999955004503,-0.0,0.0,328.97000044995497,0.0,35.0,1063.36,0.0,0.603,650.0,-0.0
259,RegionA,-0.0,0.0,313.96950044995504,-0.0,0.0,273.90049955004497,0.0,35.0,1062.87,0.0,0.6152,587.87,-0.0
260,RegionA,-0.0,0.0,339.174,-0.0,0.0,201.01600000000008,0.0,35.0,1062.38,0.0,0.6274,540.19,-0.0
261,RegionA,-0.0,0.0,356.91300044995506,0.0,0.0,153.30699955004496,0.0,35.0,1061.9,0.0,0.6387,510.22,-0.0
262,RegionA,-0.0,0.0,373.896000449955,0.0,0.0,126.10399955004499,0.0,35.0,658.81,0.0,0.6483,500.0,-0.0
263,RegionA,-0.0,0.0,454.410000449955,-0.0,0.0,55.809999550045006,0.0,35.0,658.52,0.0,0.6555,510.22,-0.0
264,RegionA,-0.0,0.0,472.499999550045,0.0,0.0,67.69000044995505,0.0,35.0,475.4,0.0,0.6598,540.19,-0.0
265,RegionA,-0.0,0.0,543.928500449955,0.0,0.0,43.94149955004502,0.0,35.0,475.19,0.0,0.6609,587.87,-0.0
266,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,105.68000044995495,0.0,35.0,475.0,0.0,0.6586,650.0,-0.0
267,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,178.03000044995508,0.0,35.0,474.8,0.0,0.6531,722.35,-0.0
268,RegionA,-0.0,0.0,544.3199995500449,0.0,0.0,255.68000044995506,0.0,35.0,474.62,0.0,0.6446,800.0,-0.0
269,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,333.32999955004493,0.0,35.0,474.44,0.0,0.6338,877.65,-0.0
270,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,405.68000044995495,0.0,35.0,474.26,0.0,0.6212,950.0,-0.0
271,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,467.81000044995494,0.0,35.0,729.37,0.0,0.6079,1012.13,-0.0
272,RegionA,-0.0,0.0,544.3200004499549,-0.0,0.0,515.489999550045,0.0,35.0,729.12,0.0,0.5945,1059.81,-0.0
273,RegionA,-0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,35.0,728.88,0.0,0.582,1089.78,-0.0
274,RegionA,-0.0,0.0,544.3199995500449,0.0,0.0,555.6800004499551,0.0,35.0,728.65,0.0,0.5713,1100.0,-0.0
275,RegionA,-0.0,0.0,513.729000449955,-0.0,0.0,576.0509995500449,0.0,35.0,728.43,0.0,0.5629,1089.78,-0.0
276,RegionA,-0.0,0.0,470.4074995500451,0.0,0.0,589.4025004499549,0.0,35.0,728.22,0.0,0.5575,1059.81,-0.0
277,RegionA,-0.0,0.0,457.002,-0.0,0.0,555.1279999999999,0.0,35.0,728.02,0.0,0.5554,1012.13,-0.0
278,RegionA,-0.0,0.0,425.2284,-0.0,0.0,524.7716,0.0,35.0,727.84,0.0,0.5567,950.0,-0.0
279,RegionA,-0.0,0.0,369.198000449955,0.0,0.0,508.451999550045,0.0,35.0,727.67,0.0,0.5613,877.65,-0.0
280,RegionA,-0.0,0.0,341.1855,0.0,0.0,458.8145,0.0,35.0,727.51,0.0,0.5688,800.0,-0.0
281,RegionA,-0.0,0.0,304.047,-0.0,0.0,418.303,0.0,35.0,1054.68,0.0,0.5788,722.35,-0.0
282,RegionA,-0.0,0.0,290.14200000000005,0.0,0.0,359.85799999999995,0.0,35.0,1054.48,0.0,0.5904,650.0,-0.0
283,RegionA,-0.0,0.0,313.9965,-0.0,0.0,273.8735,0.0,35.0,1054.31,0.0,0.603,587.87,-0.0
284,RegionA,-0.0,0.0,320.26049955004504,0.0,0.0,219.92950044995501,0.0,35.0,1054.16,0.0,0.6155,540.19,-0.0
285,RegionA,-0.0,0.0,368.941499550045,-0.0,0.0,141.278500449955,0.0,35.0,1054.02,0.0,0.6272,510.22,-0.0
286,RegionA,-0.0,0.0,399.060000449955,0.0,0.0,100.939999550045,0.0,35.0,654.15,0.0,0.6373,500.0,-0.0
287,RegionA,-0.0,0.0,384.25050044995504,0.0,0.0,125.96949955004499,0.0,35.0,654.09,0.0,0.645,510.22,-0.0
288,RegionA,-0.0,0.0,483.043499550045,-0.0,0.0,57.146500449955056,0.0,35.0,472.37,0.0,0.6498,540.19,-0.0
289,RegionA,-0.0,0.0,474.80850044995503,-0.0,0.0,113.06149955004497,0.0,35.0,472.35,0.0,0.6513,587.87,-0.0
290,RegionA,-0.0,0.0,544.32,0.0,0.0,105.67999999999995,0.0,35.0,472.33,0.0,0.6495,650.0,-0.0
291,RegionA,-0.0,0.0,544.32,-0.0,0.0,178.02999999999997,0.0,35.0,472.33,0.0,0.6445,722.35,-0.0
292,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,255.68000044995495,0.0,35.0,472.34,0.0,0.6365,800.0,-0.0
293,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,333.33000044995504,0.0,35.0,472.35,0.0,0.6262,877.65,-0.0
294,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,405.68000044995506,0.0,35.0,472.38,0.0,0.6142,950.0,-0.0
295,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,467.81000044995494,0.0,35.0,726.79,0.0,0.6014,1012.13,-0.0
296,RegionA,-0.0,0.0,544.32,0.0,0.0,515.4899999999999,0.0,35.0,726.86,0.0,0.5886,1059.81,-0.0
297,RegionA,-0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,35.0,726.95,0.0,0.5767,1089.78,-0.0
298,RegionA,-0.0,0.0,543.942,0.0,0.0,556.058,0.0,35.0,727.05,0.0,0.5665,1100.0,-0.0
299,RegionA,-0.0,0.0,511.91999955004496,-0.0,0.0,577.860000449955,0.0,35.0,727.16,0.0,0.5588,1089.78,-0.0
300,RegionA,-0.0,0.0,507.694499550045,-0.0,0.0,552.1155004499549,0.0,35.0,727.29,0.0,0.554,1059.81,-0.0
301,RegionA,-0.0,0.0,471.40649955004506,0.0,0.0,540.7235004499549,0.0,35.0,727.43,0.0,0.5524,1012.13,-0.0
302,RegionA,-0.0,0.0,433.07055,0.0,0.0,516.92945,0.0,35.0,727.59,0.0,0.5543,950.0,-0.0
303,RegionA,-0.0,0.0,411.93495,0.0,0.0,465.71504999999996,0.0,35.0,727.76,0.0,0.5595,877.65,-0.0
304,RegionA,-0.0,0.0,333.045000449955,-0.0,0.0,466.954999550045,0.0,35.0,727.95,0.0,0.5676,800.0,-0.0
305,RegionA,-0.0,0.0,300.847500449955,-0.0,0.0,421.502499550045,0.0,35.0,1055.82,0.0,0.5782,722.35,-0.0
306,RegionA,-0.0,0.0,337.958999550045,-0.0,0.0,312.041000449955,0.0,35.0,1056.13,0.0,0.5904,650.0,-0.0
307,RegionA,-0.0,0.0,321.3945,0.0,0.0,266.4755,0.0,35.0,1056.46,0.0,0.6036,587.87,-0.0
308,RegionA,-0.0,0.0,311.310000449955,0.0,0.0,228.87999955004506,0.0,35.0,1056.81,0.0,0.6167,540.19,-0.0
309,RegionA,-0.0,0.0,379.4175,-0.0,0.0,130.8025,0.0,35.0,1057.18,0.0,0.6291,510.22,-0.0
310,RegionA,-0.0,0.0,363.97350000000006,-0.0,0.0,136.02649999999994,0.0,35.0,656.42,0.0,0.6397,500.0,-0.0
311,RegionA,-0.0,0.0,452.51999955004504,0.0,0.0,57.700000449954985,0.0,35.0,656.67,0.0,0.648,510.22,-0.0
312,RegionA,-0.0,0.0,483.00300044995504,0.0,0.0,57.186999550045016,0.0,35.0,474.45,0.0,0.6534,540.19,-0.0
313,RegionA,-0.0,0.0,507.85650000000004,-0.0,0.0,80.01349999999996,0.0,35.0,474.65,0.0,0.6555,587.87,-0.0
314,RegionA,-0.0,0.0,533.8035000000001,0.0,0.0,116.1964999999999,0.0,35.0,474.85,0.0,0.6543,650.0,-0.0
315,RegionA,-0.0,0.0,544.32,-0.0,0.0,178.02999999999997,0.0,35.0,475.06,0.0,0.6498,722.35,-0.0
316,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,255.67999955004495,0.0,35.0,475.28,0.0,0.6424,800.0,-0.0
317,RegionA,-0.0,0.0,544.32,-0.0,0.0,333.3299999999999,0.0,35.0,475.51,0.0,0.6327,877.65,-0.0
318,RegionA,-0.0,0.0,544.32,0.0,0.0,405.67999999999995,0.0,35.0,475.74,0.0,0.6212,950.0,-0.0
319,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,467.81000044995494,0.0,35.0,732.27,0.0,0.609,1012.13,-0.0
320,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,515.4900004499549,0.0,35.0,732.64,0.0,0.5967,1059.81,-0.0
321,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,545.4599995500449,0.0,35.0,733.03,0.0,0.5853,1089.78,-0.0
322,RegionA,-0.0,0.0,540.378,0.0,0.0,559.622,0.0,35.0,733.42,0.0,0.5756,1100.0,-0.0
323,RegionA,-0.0,0.0,544.32,0.0,0.0,545.4599999999999,0.0,35.0,733.81,0.0,0.5684,1089.78,-0.0
324,RegionA,-0.0,0.0,499.7025,-0.0,0.0,560.1075,0.0,35.0,734.22,0.0,0.564,1059.81,-0.0
325,RegionA,-0.0,0.0,442.5975004499551,0.0,0.0,569.5324995500449,0.0,35.0,734.63,0.0,0.563,1012.13,-0.0
326,RegionA,-0.0,0.0,436.32540044995505,0.0,0.0,513.674599550045,0.0,35.0,735.04,0.0,0.5653,950.0,-0.0
327,RegionA,-0.0,0.0,365.687999550045,-0.0,0.0,511.962000449955,0.0,35.0,735.47,0.0,0.5709,877.65,-0.0
328,RegionA,-0.0,0.0,341.28405000000004,0.0,0.0,458.71594999999996,0.0,35.0,735.89,0.0,0.5794,800.0,-0.0
329,RegionA,-0.0,0.0,334.7595,-0.0,0.0,387.5905,0.0,35.0,1067.67,0.0,0.5904,722.35,-0.0
330,RegionA,-0.0,0.0,300.65849955004506,0.0,0.0,349.34150044995494,0.0,35.0,1068.3,0.0,0.603,650.0,-0.0
331,RegionA,-0.0,0.0,295.8795,0.0,0.0,291.9905,0.0,35.0,1068.94,0.0,0.6165,587.87,-0.0
332,RegionA,-0.0,0.0,352.49850000000004,0.0,0.0,187.69150000000002,0.0,35.0,1069.58,0.0,0.6301,540.19,-0.0
333,RegionA,-0.0,0.0,348.35399955004505,0.0,0.0,161.86600044995498,0.0,35.0,1070.22,0.0,0.6427,510.22,-0.0
334,RegionA,-0.0,0.0,407.40299999999996,-0.0,0.0,92.59700000000004,0.0,35.0,664.67,0.0,0.6537,500.0,-0.0
335,RegionA,-0.0,0.0,411.5879995500451,0.0,0.0,98.63200044995494,0.0,35.0,665.07,0.0,0.6623,510.22,-0.0
336,RegionA,-0.0,0.0,492.70950044995504,0.0,0.0,47.48049955004501,0.0,35.0,480.62,0.0,0.6679,540.19,-0.0
337,RegionA,-0.0,0.0,513.4995004499551,-0.0,0.0,74.37049955004488,0.0,35.0,480.91,0.0,0.6703,587.87,-0.0
338,RegionA,-0.0,0.0,544.32,-0.0,0.0,105.67999999999995,0.0,35.0,481.2,0.0,0.6693,650.0,-0.0
339,RegionA,-0.0,0.0,544.32,0.0,0.0,178.02999999999997,0.0,35.0,481.49,0.0,0.665,722.35,-0.0
340,RegionA,-0.0,0.0,544.3199995500449,-0.0,0.0,255.68000044995506,0.0,35.0,481.78,0.0,0.6578,800.0,-0.0
341,RegionA,-0.0,0.0,544.3200004499549,0.0,0.0,333.32999955004504,0.0,35.0,482.06,0.0,0.6483,877.65,-0.0
342,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,405.68000044995495,0.0,35.0,482.35,0.0,0.637,950.0,-0.0
343,RegionA,-0.0,0.0,544.32,0.0,0.0,467.80999999999995,0.0,35.0,742.5,0.0,0.6248,1012.13,-0.0
344,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,515.4899995500449,0.0,35.0,742.93,0.0,0.6126,1059.81,-0.0
345,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,545.4600004499549,0.0,35.0,743.36,0.0,0.6013,1089.78,-0.0
346,RegionA,-0.0,0.0,544.32,0.0,0.0,555.68,0.0,35.0,743.78,0.0,0.5917,1100.0,-0.0
347,RegionA,-0.0,0.0,509.82750044995504,-0.0,0.0,579.9524995500449,0.0,35.0,744.19,0.0,0.5845,1089.78,-0.0
348,RegionA,-0.0,0.0,491.31900044995507,-0.0,0.0,568.4909995500449,0.0,35.0,744.6,0.0,0.5802,1059.81,-0.0
349,RegionA,-0.0,0.0,463.84244955004505,0.0,0.0,548.287550449955,0.0,35.0,745.0,0.0,0.5791,1012.13,-0.0
350,RegionA,-0.0,0.0,426.45285044995506,-0.0,0.0,523.5471495500449,0.0,35.0,745.39,0.0,0.5814,950.0,-0.0
351,RegionA,-0.0,0.0,398.398499550045,-0.0,0.0,479.25150044995496,0.0,35.0,745.78,0.0,0.5869,877.65,-0.0
352,RegionA,-0.0,0.0,356.94,0.0,0.0,443.06,0.0,35.0,746.16,0.0,0.5954,800.0,-0.0
353,RegionA,-0.0,0.0,292.1265,0.0,0.0,430.2235,0.0,35.0,1082.46,0.0,0.6062,722.35,-0.0
354,RegionA,-0.0,0.0,295.528500449955,0.0,0.0,354.471499550045,0.0,35.0,1082.98,0.0,0.6188,650.0,-0.0
355,RegionA,-0.0,0.0,366.83549999999997,-0.0,0.0,221.03450000000004,0.0,35.0,1083.49,0.0,0.6321,587.87,-0.0
356,RegionA,-0.0,0.0,311.715000449955,-0.0,0.0,228.47499955004503,0.0,35.0,1083.99,0.0,0.6455,540.19,-0.0
357,RegionA,-0.0,0.0,381.3615004499551,-0.0,0.0,128.85849955004494,0.0,35.0,1084.47,0.0,0.658,510.22,-0.0
358,RegionA,-0.0,0.0,399.99150000000003,0.0,0.0,100.00849999999997,0.0,35.0,673.4,0.0,0.6687,500.0,-0.0
359,RegionA,-0.0,0.0,437.831999550045,-0.0,0.0,72.38800044995503,0.0,35.0,673.68,0.0,0.6771,510.22,-0.0
360,RegionA,-0.0,0.0,520.870499550045,0.0,0.0,19.319500449955058,0.0,35.0,486.74,0.0,0.6825,540.19,-0.0
361,RegionA,-0.0,0.0,518.318999550045,-0.0,0.0,69.55100044995504,0.0,35.0,486.93,0.0,0.6846,587.87,-0.0
362,RegionA,-0.0,0.0,527.1480004499551,0.0,0.0,122.85199955004487,0.0,35.0,487.1,0.0,0.6833,650.0,-0.0
363,RegionA,-0.0,0.0,544.32,-0.0,0.0,178.02999999999997,0.0,35.0,487.27,0.0,0.6787,722.35,-0.0
364,RegionA,-0.0,0.0,544.3200004499549,0.0,0.0,255.67999955004507,0.0,35.0,487.43,0.0,0.6712,800.0,-0.0
365,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,333.3300004499549,0.0,35.0,487.58,0.0,0.6612,877.65,-0.0
366,RegionA,-0.0,0.0,544.32,-0.0,0.0,405.67999999999995,0.0,35.0,487.73,0.0,0.6496,950.0,-0.0
367,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,467.81000044995494,0.0,35.0,750.55,0.0,0.637,1012.13,-0.0
368,RegionA,-0.0,0.0,544.320000449955,0.0,0.0,515.4899995500449,0.0,35.0,750.75,0.0,0.6245,1059.81,-0.0
369,RegionA,-0.0,0.0,544.3199995500449,0.0,0.0,545.460000449955,0.0,35.0,750.92,0.0,0.6128,1089.78,-0.0
370,RegionA,-0.0,0.0,503.3610004499551,-0.0,0.0,596.6389995500449,0.0,35.0,751.09,0.0,0.6027,1100.0,-0.0
371,RegionA,-0.0,0.0,469.89450044995505,0.0,0.0,619.8854995500449,0.0,35.0,751.24,0.0,0.595,1089.78,-0.0
372,RegionA,-0.0,0.0,467.86950044995507,-0.0,0.0,591.9404995500449,0.0,35.0,751.37,0.0,0.5902,1059.81,-0.0
373,RegionA,-0.0,0.0,445.47300000000007,-0.0,0.0,566.6569999999999,0.0,35.0,751.49,0.0,0.5887,1012.13,-0.0
374,RegionA,-0.0,0.0,420.309000449955,-0.0,0.0,529.690999550045,0.0,35.0,751.6,0.0,0.5905,950.0,-0.0
375,RegionA,-0.0,0.0,386.128350449955,0.0,0.0,491.52164955004497,0.0,35.0,751.69,0.0,0.5955,877.65,-0.0
376,RegionA,-0.0,0.0,321.704999550045,-0.0,0.0,478.295000449955,0.0,35.0,751.76,0.0,0.6035,800.0,-0.0
377,RegionA,-0.0,0.0,312.322499550045,-0.0,0.0,410.027500449955,0.0,35.0,1090.14,0.0,0.6138,722.35,-0.0
378,RegionA,-0.0,0.0,310.06799955004504,-0.0,0.0,339.93200044995496,0.0,35.0,1090.2,0.0,0.6258,650.0,-0.0
379,RegionA,-0.0,0.0,339.3225,0.0,0.0,248.5475,0.0,35.0,1090.24,0.0,0.6386,587.87,-0.0
380,RegionA,-0.0,0.0,333.315000449955,0.0,0.0,206.87499955004506,0.0,35.0,1090.26,0.0,0.6514,540.19,-0.0
381,RegionA,-0.0,0.0,348.83999955004504,-0.0,0.0,161.380000449955,0.0,35.0,1090.26,0.0,0.6633,510.22,-0.0
382,RegionA,-0.0,0.0,385.08750044995503,0.0,0.0,114.91249955004497,0.0,35.0,676.7,0.0,0.6735,500.0,-0.0
383,RegionA,-0.0,0.0,415.82700044995505,0.0,0.0,94.39299955004498,0.0,35.0,676.67,0.0,0.6812,510.22,-0.0
384,RegionA,-0.0,0.0,475.3215,0.0,0.0,64.86850000000004,0.0,35.0,488.67,0.0,0.686,540.19,-0.0
385,RegionA,-0.0,0.0,488.55150044995503,-0.0,0.0,99.31849955004498,0.0,35.0,488.63,0.0,0.6876,587.87,-0.0
386,RegionA,-0.0,0.0,544.32,-0.0,0.0,105.67999999999995,0.0,35.0,488.58,0.0,0.6857,650.0,-0.0
387,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,178.03000044995497,0.0,35.0,488.52,0.0,0.6805,722.35,-0.0
388,RegionA,-0.0,0.0,544.3199995500449,0.0,0.0,255.68000044995506,0.0,35.0,488.46,0.0,0.6724,800.0,-0.0
389,RegionA,-0.0,0.0,544.320000449955,-0.0,0.0,333.32999955004493,0.0,35.0,488.38,0.0,0.6618,877.65,-0.0
390,RegionA,-0.0,0.0,544.319999550045,0.0,0.0,405.68000044995495,0.0,35.0,488.29,0.0,0.6496,950.0,-0.0
391,RegionA,-0.0,0.0,544.3199995500449,0.0,0.0,467.81000044995506,0.0,35.0,751.07,0.0,0.6364,1012.13,-0.0
392,RegionA,-0.0,0.0,544.3200004499549,-0.0,0.0,515.489999550045,0.0,35.0,750.91,0.0,0.6233,1059.81,-0.0
393,RegionA,-0.0,0.0,544.319999550045,-0.0,0.0,545.4600004499549,0.0,35.0,750.73,0.0,0.6109,1089.78,-0.0
394,RegionA,-0.0,0.0,544.32,0.0,0.0,555.68,0.0,35.0,750.55,0.0,0.6003,1100.0,-0.0
395,RegionA,-0.0,0.0,521.302499550045,0.0,0.0,568.477500449955,0.0,35.0,750.35,0.0,0.592,1089.78,-0.0
396,RegionA,-0.0,0.0,460.593000449955,-0.0,0.0,599.2169995500449,0.0,35.0,750.13,0.0,0.5866,1059.81,-0.0
397,RegionA,-0.0,0.0,462.02129955004506,-0.0,0.0,550.108700449955,0.0,35.0,749.91,0.0,0.5845,1012.13,-0.0
398,RegionA,-0.0,0.0,438.25725,0.0,0.0,511.74275,0.0,35.0,749.67,0.0,0.5857,950.0,-0.0
399,RegionA,-0.0,0.0,408.19950000000006,-0.0,0.0,469.4504999999999,0.0,35.0,749.43,0.0,0.5902,877.65,-0.0
