Hour,Region,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2
40,RegionB,323.6396,800.0,56.9543,0.0,0.0,743.0457,266.6853,266.6853,187439.763105,150.54385184999998
40,RegionC,359.8985,800.0,74.1322,0.0,0.0,725.8678,285.7663,285.7663,195026.926761,152.97070039
40,RegionD,320.1408,800.0,133.1724,0.0,180.0,486.8276,186.9684,6.9684,20397.028884000007,76.43268192000001
40,RegionE,305.8375,800.0,195.736,0.0,220.0,384.264,110.1015,-109.8985,-23803.21239500001,23.572731150000003
40,RegionF,314.0964,800.0,159.5731,0.0,220.0,420.4269,154.5233,-65.4767,-6957.681414999999,39.10984723
41,RegionA,328.9005,722.35,46.4451,0.0,0.0,675.9049,237.4554,237.4554,252548.065224,145.75012452
41,RegionB,286.8318,722.35,49.1094,0.0,0.0,673.2406,197.2224,197.2224,201018.9312,113.24510208000001
41,RegionC,341.4948,722.35,68.7133,0.0,0.0,653.6367,234.5315,234.5315,232118.170865,127.70240174999999
41,RegionD,323.136,722.35,132.8778,0.0,180.0,409.4722,8.2582,-171.7418,-83933.756524,3.4337595600000004
41,RegionE,260.4375,722.35,155.3737,0.0,220.0,346.9763,0.0,-220.0,-96324.79999999999,0.0
41,RegionF,310.6674,722.35,160.7932,0.0,220.0,341.5568,0.0,-220.0,-101393.6,0.0
42,RegionA,289.9935,650.0,39.1491,0.0,0.0,610.8509,205.8444,205.8444,218950.51294800002,128.81742552
42,RegionB,321.057,650.0,52.9744,0.0,0.0,597.0256,227.5826,227.5826,231986.32331,133.22685404
42,RegionC,357.8892,650.0,69.7884,0.0,0.0,580.2116,249.8508,249.8508,247302.32184,138.69217908000002
42,RegionD,285.5936,650.0,115.6654,0.0,180.0,354.3346,0.0,-180.0,-89190.0,0.0
42,RegionE,294.925,650.0,162.2088,0.0,220.0,267.7912,0.0,-220.0,-96333.6,0.0
42,RegionF,288.6202,650.0,152.9687,0.0,220.0,277.0313,0.0,-220.0,-101404.6,0.0
43,RegionA,297.324,587.87,37.9875,0.0,0.0,549.8825,214.3365,214.3365,228000.451875,136.8752889
43,RegionB,299.6595,587.87,47.2757,0.0,0.0,540.5943,211.8838,211.8838,216000.702234,126.57938212000002
43,RegionC,330.1098,587.87,61.9829,0.0,0.0,525.8871,229.8769,229.8769,227550.545772,130.22526385
43,RegionD,283.4432,587.87,112.7437,0.0,180.0,295.1263,0.0,-180.0,-89195.4,0.0
43,RegionE,278.2625,587.87,153.0444,0.0,220.0,214.8256,0.0,-220.0,-96342.40000000001,0.0
43,RegionF,280.7843,587.87,152.8789,0.0,220.0,214.9911,0.0,-220.0,-101411.2,0.0
44,RegionA,346.3425,540.19,41.5611,0.0,0.0,498.6289,259.7814,259.7814,276360.648948,169.22160396
44,RegionB,326.1195,540.19,48.9179,0.0,0.0,491.2721,236.7016,236.7016,241314.91418400002,144.24595504
44,RegionC,334.1946,540.19,60.155,0.0,0.0,480.035,235.7896,235.7896,233417.55662400002,136.23923088
44,RegionD,299.52,540.19,116.8128,0.0,180.0,243.3772,0.7072,-179.2928,-88751.494624,0.31208736000000004
44,RegionE,313.1,540.19,172.205,0.0,202.3918,165.5932,0.0,-202.3918,-88635.46489199999,0.0
44,RegionF,273.6977,540.19,153.2707,0.0,212.8056,174.1137,0.0,-212.8056,-98101.253544,0.0
45,RegionA,327.8475,510.22,39.3417,0.0,0.0,470.8783,243.5058,243.5058,259056.08038799997,161.51739713999999
45,RegionB,353.619,510.22,53.0429,0.0,0.0,457.1772,260.0762,260.0762,265155.488186,161.3772821
45,RegionC,398.0472,510.22,71.6485,0.0,0.0,438.5715,288.1487,288.1487,285261.45002600003,169.54669508000003
45,RegionD,339.0208,510.22,129.5858,0.0,180.0,200.6342,160.7628,-19.2372,12937.852608000001,72.23072604
45,RegionE,346.375,510.22,190.5063,0.0,175.8426,143.8712,0.0,-175.8426,-77010.26667,0.0
45,RegionF,347.2942,510.22,199.8779,0.0,170.6881,139.6539,0.0,-170.6881,-78687.2141,0.0
46,RegionA,416.9205,500.0,50.0305,53.9963,0.0,395.9732,366.89,366.89,242272.1426,247.100415
46,RegionB,389.1375,500.0,58.3706,49.5,0.0,392.1294,330.7669,330.7669,209315.90965800002,208.383147
46,RegionC,392.0856,500.0,70.5754,46.75,0.0,382.6746,321.5102,321.5102,197561.587696,192.07019348
46,RegionD,368.6016,500.0,138.2256,72.3549,159.1807,130.2388,230.376,71.1953,41887.807992999995,105.0975312
46,RegionE,391.3375,500.0,215.2356,56.9529,125.2963,102.5152,176.1019,50.8055,27312.726977000006,42.0883541
46,RegionF,373.6975,500.0,220.4815,55.9037,122.9881,100.6267,153.216,30.2278,21015.474666000002,43.2681984
47,RegionA,442.746,510.22,53.1295,54.8509,0.0,402.2396,389.6165,389.6165,257275.463445,265.4067598
47,RegionB,434.295,510.22,65.1442,49.5,0.0,395.5758,369.1508,369.1508,233606.00925600002,235.25980484
47,RegionC,427.7724,510.22,76.999,46.75,0.0,386.471,350.7734,350.7734,215543.238832,211.97236561999998
47,RegionD,406.72,510.22,149.993,72.0454,158.4999,129.6817,256.727,98.2271,52489.27275099999,118.47951049999999
47,RegionE,391.5625,510.22,215.3594,58.9721,129.7387,106.1498,176.2031,46.4644,26140.374173000004,42.588289270000004
47,RegionF,368.3381,510.22,221.8966,57.6647,126.8623,103.7964,146.4415,19.5792,17421.685752999998,41.83833655
48,RegionA,472.041,540.19,56.6449,55.0,0.0,428.5451,433.3961,433.3961,206686.60009,297.30972460000004
48,RegionB,470.637,540.19,70.5956,49.5,0.0,420.0945,416.2414,416.2414,190234.807042,267.14373052
48,RegionC,472.9536,540.19,85.1316,46.75,0.0,408.3084,403.122,403.122,178897.48116,245.3400492
48,RegionD,444.0704,540.19,161.6502,75.708,166.5575,136.2743,344.8202,178.2627,61207.492537000006,160.23794694
48,RegionE,463.35,540.19,254.8425,57.0695,125.5529,102.7251,266.1075,140.5546,42329.456893,64.7705655
48,RegionF,484.5558,540.19,296.5295,48.7321,107.2106,87.7178,248.0263,140.8157,43557.01743199999,71.35716651
49,RegionA,530.4015,587.87,63.6482,55.0,0.0,469.2218,484.7533,484.7533,231169.153704,333.31636908
49,RegionB,507.2625,587.87,76.0894,49.5,0.0,462.2806,447.3731,447.3731,204453.980431,287.75037792
49,RegionC,536.544,587.87,96.5779,46.75,0.0,444.5421,455.2661,455.2661,202028.884536,277.66679439
49,RegionD,483.9168,587.87,174.7047,82.6331,180.0,150.5322,371.6121,191.6121,65849.92608,173.09691618
49,RegionE,468.225,587.87,257.5238,66.0692,145.3524,118.9246,268.3012,122.9489,38991.91637200001,65.46549279999999
49,RegionF,490.2327,587.87,302.942,56.9856,125.3683,102.5741,247.2907,121.9224,39607.365955999994,71.29390880999999
50,RegionA,544.32,650.0,65.3184,0.0,0.0,584.6816,487.1277,487.1277,232286.84374500002,334.02346389
50,RegionB,531.36,650.0,79.704,0.0,0.0,570.296,457.932,457.932,209265.76536000002,293.7175848
50,RegionC,536.544,650.0,96.5779,0.0,0.0,553.4221,445.8934,445.8934,197856.278382,271.23695521999997
50,RegionD,543.8848,650.0,195.7985,90.8403,180.0,183.3612,410.4863,230.4863,76914.88851399999,190.67088635000002
50,RegionE,493.075,650.0,271.1913,75.7617,166.6758,136.3711,279.4837,112.8079,37619.20323899999,67.99838421
50,RegionF,524.3957,650.0,325.1253,64.9749,142.9449,116.9549,259.2704,116.3255,39146.616977000005,74.54024
51,RegionA,544.32,722.35,65.3184,0.0,0.0,657.0316,479.0016,479.0016,228392.752896,325.9605888
51,RegionB,531.36,722.35,79.704,0.0,0.0,642.646,451.656,451.656,206379.69264,287.5242096
51,RegionC,536.544,722.35,96.5779,0.0,0.0,625.7721,439.9661,439.9661,195212.95857,265.60753457
51,RegionD,554.2016,722.35,200.0791,104.4542,180.0,237.8167,416.5225,236.5225,78629.14709999999,192.0168725
51,RegionE,539.65,722.35,296.8075,85.1085,187.2387,153.1953,300.4425,113.2038,38853.270702,72.55686374999999
51,RegionF,553.4025,722.35,341.9781,76.0744,167.3636,136.9339,271.4244,104.0607,37318.61591999999,77.46452375999999
52,RegionA,544.32,800.0,65.3184,0.0,0.0,734.6816,479.0016,479.0016,228368.80281599998,322.08067583999997
52,RegionB,531.36,800.0,79.704,0.0,0.0,720.296,451.656,451.656,206357.10984,284.091624
52,RegionC,536.544,800.0,96.5779,0.0,0.0,703.4221,439.9661,439.9661,195190.96026499997,262.43977865
52,RegionD,564.288,800.0,205.4117,51.6663,180.0,362.922,421.2763,241.2763,79973.80089900001,191.89135465
52,RegionE,580.6,800.0,319.33,66.7696,220.0,193.9004,318.87,98.87,37056.86940000001,76.08238200000001
52,RegionF,581.7362,800.0,356.0002,88.8,195.3599,159.8399,285.736,90.3761,35321.53897999999,80.57755199999998
53,RegionA,544.32,877.65,65.3184,0.0,0.0,812.3316,479.0016,479.0016,228340.06272,317.00325888000003
53,RegionB,531.36,877.65,79.704,0.0,0.0,797.946,451.656,451.656,206334.52704,279.6202296
53,RegionC,536.544,877.65,96.5779,0.0,0.0,781.0721,439.9661,439.9661,195168.96196000002,258.30409731
53,RegionD,601.1392,877.65,221.6922,0.0,180.0,475.9578,379.447,199.447,68055.9609,170.1060901
53,RegionE,582.4875,877.65,320.3681,0.0,220.0,337.2819,262.1194,42.1194,22773.819846,61.54563512
53,RegionF,582.5363,877.65,350.9353,0.0,220.0,306.7147,261.7775,41.7775,23881.13532499999,72.64325625
54,RegionA,544.32,950.0,65.3184,0.0,0.0,884.6816,479.0016,479.0016,228306.532608,311.15943935999996
54,RegionB,531.36,950.0,79.704,0.0,0.0,870.296,451.656,451.656,206302.91112,274.4713512
54,RegionC,536.544,950.0,96.5779,0.0,0.0,853.4221,439.9661,439.9661,195138.164333,253.55246343000002
54,RegionD,601.7024,950.0,225.6384,0.0,180.0,544.3616,376.064,196.064,67084.97824000003,165.46816
54,RegionE,605.7375,950.0,333.1556,0.0,220.0,396.8444,272.5819,52.5819,25402.302764,62.830127950000005
54,RegionF,620.9919,950.0,366.3852,0.0,220.0,363.6148,254.6067,34.6067,21981.054160000007,69.35486508
55,RegionA,544.32,1012.13,65.3184,0.0,0.0,946.8116,479.0016,479.0016,351184.813056,304.83661824
55,RegionB,531.36,1012.13,79.704,0.0,0.0,932.426,451.656,451.656,317342.53872,268.9159824
55,RegionC,536.544,1012.13,96.5779,0.0,0.0,915.5521,439.9661,439.9661,300166.871725,248.40486005999998
55,RegionD,608.384,1012.13,232.5459,0.0,180.0,599.5841,375.8381,195.8381,103089.070466,162.02380491
55,RegionE,587.325,1012.13,350.3907,0.0,220.0,441.7393,236.9343,16.9343,25281.32738500001,53.49976494
55,RegionF,590.9691,1012.13,340.1199,0.0,220.0,452.0101,250.8492,30.8492,32279.387652000005,66.95165148000001
56,RegionA,544.32,1059.81,65.3184,0.0,0.0,994.4916,479.0016,479.0016,351122.542848,298.56169728
56,RegionB,531.36,1059.81,79.704,0.0,0.0,980.106,451.656,451.656,317283.82344,263.36061359999997
56,RegionC,536.544,1059.81,96.5779,0.0,0.0,963.2321,439.9661,439.9661,300114.075793,243.25725668999996
56,RegionD,596.352,1059.81,232.5773,0.0,180.0,647.2327,363.7747,183.7747,97788.68816599998,153.58567834000002
56,RegionE,555.9125,1059.81,355.784,0.0,220.0,484.026,200.1285,-19.8715,11036.314080000011,44.268424200000005
56,RegionF,572.2366,1059.81,320.4525,0.0,220.0,519.3575,251.7841,31.7841,32653.556884000005,65.81636374
57,RegionA,544.32,1089.78,69.5448,0.0,0.0,1020.2352,474.7752,474.7752,347957.996328,290.04016967999996
57,RegionB,531.36,1089.78,83.8298,0.0,0.0,1005.9502,447.5302,447.5302,314322.83597,255.76350929999998
57,RegionC,536.544,1089.78,100.744,0.0,0.0,989.036,435.8,435.8,297215.60000000003,236.20360000000002
57,RegionD,530.0608,1089.78,210.8394,0.0,180.0,698.9406,319.2214,139.2214,78269.40678,132.12573746
57,RegionE,526.65,1089.78,356.6891,0.0,220.0,513.0909,169.9609,-50.0391,-633.1238799999992,36.84752312
57,RegionF,548.1447,1089.78,298.4488,0.0,220.0,571.3312,249.6959,29.6959,31798.58264400001,63.972089579999995
58,RegionA,544.32,1100.0,73.4832,0.0,0.0,1026.5168,470.8368,470.8368,345000.956832,282.64333103999996
58,RegionB,531.36,1100.0,87.6744,0.0,0.0,1012.3256,443.6856,443.6856,311556.02832000004,249.17383296
58,RegionC,536.544,1100.0,104.6261,0.0,0.0,995.3739,431.9179,431.9179,294503.220115,229.99628174999998
58,RegionD,502.7712,1100.0,203.6223,0.0,180.0,716.3777,299.1489,119.1489,69469.35012900001,121.66385763000001
58,RegionE,530.1,1100.0,374.1894,0.0,220.0,505.8106,155.9106,-64.0894,-6067.052768000001,33.20895779999999
58,RegionF,495.5032,1100.0,262.6167,0.0,220.0,617.3833,232.8865,12.8865,24949.036420000004,58.61753205
59,RegionA,487.755,1089.78,68.8774,0.0,0.0,1020.9026,418.8776,418.8776,306857.163432,247.97553919999996
59,RegionB,512.163,1089.78,87.6891,0.0,0.0,1002.0909,424.4739,424.4739,297997.656756,235.07364582
59,RegionC,517.1964,1089.78,104.0667,0.0,0.0,985.7133,413.1297,413.1297,281626.385193,216.97571844
59,RegionD,497.8432,1089.78,204.7197,0.0,180.0,705.0603,293.1235,113.1235,66817.66248499998,117.5425235
59,RegionE,488.575,1089.78,353.6631,0.0,220.0,516.1169,134.9119,-85.0881,-14184.412102999995,28.34499019
59,RegionF,474.1926,1089.78,245.4296,0.0,220.0,624.3504,228.763,8.763,23265.165739999997,56.8018529
60,RegionA,469.26,1059.81,68.5029,0.0,0.0,991.3071,400.7571,400.7571,293510.492469,235.08411486
60,RegionB,477.6651,1059.81,84.0599,0.0,0.0,975.7501,393.6052,393.6052,276259.681724,216.01053376
60,RegionC,468.027,1059.81,96.4046,0.0,0.0,963.4054,371.6224,371.6224,253271.81427200002,193.39229696
60,RegionD,439.2909,1059.81,182.7366,0.0,180.0,697.0734,256.5543,76.5543,50806.25081999999,101.95467882
60,RegionE,423.0125,1059.81,308.7991,0.0,220.0,531.0109,114.2134,-105.7866,-22181.952363999997,23.77922988
60,RegionF,438.4929,1059.81,222.7713,0.0,220.0,617.0387,215.7216,-4.2784,17951.404607999997,53.0675136
61,RegionA,465.237,1012.13,69.31,0.0,0.0,942.82,395.927,395.927,289893.79013000004,231.41933150000003
61,RegionB,453.5811,1012.13,81.1809,0.0,0.0,930.9491,372.4002,372.4002,261309.496338,203.62842935999998
61,RegionC,466.5325,1012.13,97.4949,0.0,0.0,914.6351,369.0376,369.0376,251443.76876,191.34599559999998
61,RegionD,417.9968,1012.13,175.1314,0.0,180.0,656.9986,242.8654,62.8654,44805.782112,96.1746984
61,RegionE,412.8238,1012.13,298.8294,0.0,220.0,493.3006,113.9944,-106.0056,-22260.40406400001,23.64243856
61,RegionF,436.8927,1012.13,219.3396,0.0,220.0,572.7904,217.5531,-2.4469,18692.474487,53.32226481
62,RegionA,444.0974,950.0,66.6146,0.0,0.0,883.3854,377.4828,377.4828,276313.634772,221.09167596
62,RegionB,435.3345,950.0,78.3602,0.0,0.0,871.6398,356.9743,356.9743,250413.901707,195.58621897000003
62,RegionC,437.5207,950.0,91.8793,0.0,0.0,858.1207,345.6414,345.6414,235437.09602399997,179.59527143999998
62,RegionD,423.4176,950.0,177.8354,0.0,180.0,592.1646,245.5822,65.5822,45982.314552,97.44701696
62,RegionE,393.0862,950.0,277.4735,0.0,220.0,452.5265,115.6127,-104.3873,-21630.145608999992,24.024319060000003
62,RegionF,397.4668,950.0,198.7334,0.0,220.0,531.2666,198.7334,-21.2666,11035.124444000001,48.80892304
63,RegionA,414.716,877.65,61.7835,0.0,0.0,815.8665,352.9325,352.9325,258265.415525,208.3007615
63,RegionB,393.984,877.65,70.5144,0.0,0.0,807.1356,323.4696,323.4696,226842.761088,178.58756616000002
63,RegionC,385.0862,877.65,80.4745,0.0,0.0,797.1755,304.6117,304.6117,207428.383232,159.49468611999998
63,RegionD,381.7434,877.65,159.942,0.0,180.0,537.708,221.8014,41.8014,35575.465842,88.67619972
63,RegionE,354.3975,877.65,240.0261,0.0,220.0,417.6239,114.3714,-105.6286,-22101.42160600001,23.94937116
63,RegionF,343.5985,877.65,172.5017,0.0,220.0,485.1483,171.0968,-48.9032,-204.30692799999088,42.346458
64,RegionA,328.7142,800.0,47.9859,0.0,0.0,752.0141,280.7283,280.7283,205366.787865,167.76323208
64,RegionB,345.0533,800.0,60.7227,0.0,0.0,739.2773,284.3306,284.3306,199335.65374200002,158.94080540000002
64,RegionC,338.3898,800.0,69.7018,0.0,0.0,730.2982,268.688,268.688,182909.356,142.4315088
64,RegionD,316.608,800.0,131.7028,0.0,180.0,488.2972,184.9052,4.9052,19444.681880000004,74.84962496
64,RegionE,313.9575,800.0,200.9328,0.0,220.0,379.0672,113.0247,-106.9753,-22616.363330000007,23.961236399999997
64,RegionF,343.9922,800.0,174.7613,0.0,220.0,405.2387,169.2309,-50.7691,-963.377622,42.40926354
65,RegionA,330.75,722.35,46.7063,0.0,0.0,675.6437,239.0437,239.0437,253481.93948000003,145.17123901
65,RegionB,318.2625,722.35,54.4907,0.0,0.0,667.8593,223.2718,223.2718,226893.268596,126.84070958000002
65,RegionC,355.971,722.35,71.6261,0.0,0.0,650.7239,246.0949,246.0949,242836.603524,132.59593212
65,RegionD,326.9504,722.35,134.4463,0.0,180.0,407.9037,10.5041,-169.4959,-82262.35347,4.3213867399999994
65,RegionE,292.85,722.35,174.7106,0.0,220.0,327.6394,0.0,-220.0,-96036.59999999999,0.0
65,RegionF,275.2471,722.35,142.4606,0.0,220.0,359.8894,0.0,-220.0,-101092.2,0.0
66,RegionA,307.1385,650.0,41.4637,0.0,0.0,608.5363,220.6748,220.6748,233926.32173999998,136.55356624
66,RegionB,328.671,650.0,54.2307,0.0,0.0,595.7693,233.9403,233.9403,237655.271964,135.40464564
66,RegionC,317.5932,650.0,61.9307,0.0,0.0,588.0693,217.4125,217.4125,214462.21237499997,119.33772125000002
66,RegionD,307.712,650.0,124.6234,0.0,180.0,345.3766,1.0886,-178.9114,-88194.829112,0.45634112000000004
66,RegionE,276.025,650.0,151.8138,0.0,220.0,278.1862,0.0,-220.0,-96005.8,0.0
66,RegionF,291.0205,650.0,154.2409,0.0,220.0,275.7591,0.0,-220.0,-101057.0,0.0
67,RegionA,262.8315,587.87,33.5806,0.0,0.0,554.2894,184.2509,184.2509,195246.99371200002,116.2623179
67,RegionB,277.5735,587.87,43.7913,0.0,0.0,544.0787,193.2822,193.2822,196281.93974399997,114.09448266
67,RegionC,336.5958,587.87,63.2008,0.0,0.0,524.6692,235.145,235.145,231874.13305,131.634171
67,RegionD,296.64,587.87,117.9929,0.0,180.0,289.8771,0.0,-180.0,-88853.4,0.0
67,RegionE,301.675,587.87,165.9213,0.0,220.0,201.9488,0.0,-220.0,-95970.6,0.0
67,RegionF,289.7124,587.87,157.74,0.0,220.0,210.13,0.0,-220.0,-101021.8,0.0
68,RegionA,341.469,540.19,40.9763,0.0,0.0,499.2137,255.4927,255.4927,270640.862183,164.35845391
68,RegionB,359.478,540.19,53.9217,0.0,0.0,486.2683,265.0563,265.0563,269074.55350800004,159.51088134000003
68,RegionC,367.839,540.19,66.211,0.0,0.0,473.979,263.378,263.378,259619.59594,150.30982459999998
68,RegionD,341.5168,540.19,133.1916,0.0,180.0,226.9984,26.3252,-153.6748,-72166.888724,11.47252216
68,RegionE,307.725,540.19,169.2488,0.0,204.0177,166.9236,0.0,-204.0177,-88965.99843899999,0.0
68,RegionF,295.9989,540.19,165.7594,0.0,205.9368,168.4938,0.0,-205.9368,-94531.169304,0.0
69,RegionA,339.3225,510.22,40.7187,0.0,0.0,469.5013,253.6038,253.6038,268541.06382000004,166.03440786
69,RegionB,356.8725,510.22,53.5309,0.0,0.0,456.6891,262.8416,262.8416,266726.39884800004,160.99048000000002
69,RegionC,360.594,510.22,64.9069,0.0,0.0,445.3131,257.4371,257.4371,253668.220856,149.51946768
69,RegionD,356.7872,510.22,136.3767,0.0,180.0,193.8433,191.7576,11.7576,32478.906239999997,85.0444956
69,RegionE,337.6,510.22,185.68,0.0,178.497,146.043,0.0,-178.497,-77808.62727000001,0.0
69,RegionF,339.8139,510.22,195.5728,0.0,173.056,141.5912,0.0,-173.056,-79408.47616,0.0
70,RegionA,359.9505,500.0,43.1941,54.8167,0.0,401.9892,316.7564,316.7564,208105.787236,210.45295216
70,RegionB,388.2735,500.0,58.241,49.5,0.0,392.259,330.0325,330.0325,207795.06265,205.11519875000005
70,RegionC,410.3982,500.0,73.8717,46.75,0.0,379.3783,336.5265,336.5265,205742.206305,198.3487191
70,RegionD,362.816,500.0,136.056,72.7888,160.1354,131.0198,226.76,66.6246,39964.382029999986,102.06467599999999
70,RegionE,342.85,500.0,188.5675,62.2865,137.0303,112.1157,154.2825,17.2522,16434.87163399999,36.36438525
70,RegionF,345.8845,500.0,204.0719,59.1856,130.2084,106.5341,141.8126,11.6043,14691.267520000001,39.508990360000006
71,RegionA,470.0835,510.22,56.41,54.4572,0.0,399.3528,413.6735,413.6735,271671.797655,277.8231226
71,RegionB,466.047,510.22,69.907,49.5,0.0,390.813,396.1399,396.1399,249318.56886300002,248.89469917
71,RegionC,436.6872,510.22,78.6037,46.75,0.0,384.8663,358.0835,358.0835,218835.569355,213.3461493
71,RegionD,418.2144,510.22,154.2319,71.1976,156.6347,128.1557,263.9825,107.3477,55619.962379000004,120.11203750000001
71,RegionE,413.6625,510.22,227.5144,56.5411,124.3905,101.774,186.1481,61.7576,30890.577360999996,44.35909223
71,RegionF,386.8039,510.22,233.0209,55.4398,121.9676,99.7917,153.783,31.8154,21398.187941999997,43.3206711
72,RegionA,459.0,540.19,55.08,55.0,0.0,430.11,421.92,421.92,200040.7104,285.21792000000005
72,RegionB,461.241,540.19,69.1861,49.5,0.0,421.5039,408.2548,408.2548,185494.650928,258.18033551999997
72,RegionC,485.6358,540.19,87.4144,46.75,0.0,406.0256,413.5214,413.5214,182441.50646600002,247.98878358000002
72,RegionD,452.4928,540.19,164.7161,75.0948,165.2085,135.1706,350.1767,184.9682,62664.58329499999,160.34591092999997
72,RegionE,432.4125,540.19,237.8269,60.4726,133.0398,108.8507,252.1856,119.1458,37137.69452399999,60.49932544
72,RegionF,468.1855,540.19,286.5115,50.7357,111.6185,91.3243,241.674,130.0555,40724.910775,68.514579
73,RegionA,531.495,587.87,63.7794,55.0,0.0,469.0906,485.7156,485.7156,230190.337152,328.8294612
73,RegionB,531.36,587.87,79.704,49.5,0.0,458.666,467.856,467.856,212486.15952000002,296.3399904
73,RegionC,513.5118,587.87,92.4321,46.75,0.0,448.6879,436.3797,436.3797,192447.811497,262.08964782000004
73,RegionD,498.9312,587.87,180.1253,81.5489,179.4077,146.7881,381.2059,201.7983,68286.66202499998,174.82102574
73,RegionE,502.5875,587.87,276.4231,62.2894,137.0366,112.1209,283.7644,146.7277,44240.68143400001,68.16020888
73,RegionF,491.2106,587.87,303.5463,56.8647,125.1024,102.3565,247.6643,122.5619,39515.25365900001,70.31189477
74,RegionA,544.32,650.0,65.3184,0.0,0.0,584.6816,486.701,486.701,230559.99772,328.3771647
74,RegionB,531.36,650.0,79.704,0.0,0.0,570.296,457.932,457.932,207891.96936000002,289.0466784
74,RegionC,529.851,650.0,95.3732,0.0,0.0,554.6268,440.4052,440.4052,194139.420264,263.5825122
74,RegionD,519.0528,650.0,186.859,92.6282,180.0,190.5128,394.5938,214.5938,71916.077896,180.36882598
